7.553551671073831e-22	39.22249038999963	145144.8040487865	1.9061349739730712e6	356.09774468866436	33272.33295290303	17518.734692209942	0.00002299425768074212	0.08843945261840551
1.7549395865732414e-21	25.69340685506491	145051.67491636	4.8801690263106835e8	5.071626243104443e7	197355.9400674495	122.44418246541977	233599.513478966	8.98459667228484e8
7.32428965403956e-21	540.4988420006481	195749.27237273415	2.067160428751094e6	142.32492797027047	99.0939160756205	1446.5591500752803	1.1374812287718161	4374.9278029274
7.609400904012311e-20	529694.6570928736	4.5883716928947693e8	1.3534556518098954e7	1030.0712000931783	25.68225340547316	141.80067433004834	0.07627483031830734	293.3647319940425
9.866680056972744e-20	4.5903092257529247e8	278858.55463135825	1.8928645097289858e6	121.96930302089969	53.498316707452275	4.9747178979526484e8	16709.437441938604	6.426706708450025e7
1.1555817930177338e-19	38679.254643020635	500079.51387582935	1.9076238086351054e6	123.20229952537248	36.16174692349136	15763.902469028792	0.0005114162881026106	1.9669857234843429
2.188509973376652e-19	25.72231616420808	145079.12186552145	7.346768845362948e7	3.045640766414608e6	80419.66083493624	125.19485264135136	18.702329480498825	71932.0364635925
4.191958175996961e-19	25.674144665890843	145032.8087921578	3.008075354624257e6	5.891650282421337e8	9.999978686143817e8	328.9894229697306	1.5042353512205965e-6	0.005785520581628579
1.274312748464823e-18	46.35632266641735	165133.96808497826	1.4786768466919366e8	25793.63597941168	210.91674538596325	123.55084253522286	0.000015523523552862732	0.05970585981881531
1.3698446497791766e-18	10946.732748275084	145059.20156894403	1.8928678932212796e6	122.25629632665672	141089.51768788992	6.00045848021006e7	62855.050746944486	2.4175019518101045e8
1.5442858111793228e-18	2.2928265532412683e6	1.1032840021677826e7	1.9004599973016195e6	122.56311663962212	26.01613205439035	30515.952505819787	3.3441090018771905e-6	0.012861957699551887
1.6248366409121478e-18	9.998895368415906e8	3.599307056092664e8	1.8934370455055218e6	122.01395712258095	25.68448503238635	403038.6820325097	1.4880398012867825e-6	0.005723230004828158
1.6509423461411365e-18	1.663929678968879e8	1.0887783263389866e6	1.8928730743390517e6	121.96998306014936	29.619682122811394	2.5570887893498134e7	91.21818973586392	350839.1912924453
1.7019312028789443e-18	1372.0558937713638	200622.71151980583	1.9614728872177848e6	129.74862729860598	92.65737290892176	3487.005333696668	818.0666135427628	3.1464100520934737e6
1.7805300873061305e-18	159194.17810290676	145065.51039192415	1.8928643727419144e6	121.9889593551746	113878.45199771985	7.058378118899943e8	444.99231918372124	1.711508919940612e6
2.349595532841378e-18	25.67480325023147	145033.3530554955	9.834635829358496e6	2.851023721865877e7	6.795058446622448e6	151.03975374101293	253492.3936403219	9.749707447723068e8
2.6544157766970582e-18	140.2504979162825	147782.80393754216	1.9320277857668735e6	153.03926866731504	1379.7081106734854	6016.994253900395	8310.942995725607	3.19651653682356e7
3.158462300947314e-18	476218.6335640428	1.0245708286461787e8	2.330629554867841e6	156.12338672294322	25.710530021043756	649.3548626710987	0.0002267244764019727	0.8720172169339133
3.219613185007389e-18	52.09057581756897	168868.81583445778	1.9529662346025664e7	2953.1952296009476	181.89121124657322	135.05957395632132	259929.54834572374	9.997290321008221e8
3.833660096355754e-18	6397.26442472387	147070.28926074505	1.8933732491485663e6	122.50060945718153	1853.218079958245	453518.7586246062	259636.06732214813	9.986002589332215e8
3.861595599017731e-18	25.73306680995108	145032.8129698772	1.8930774905889893e6	53266.67166858326	4.7129557856758916e8	1.0817648279098505e6	134.8176165753455	518529.2945215361
4.6257685694975314e-18	336912.3167481538	3.302168930440601e8	6.03419242204845e8	47044.61175371639	25.685416715399164	122.35306898120679	1.637947561112135e-6	0.006299798311981612
5.78454013796448e-18	25.67418474895572	145032.8445081557	8.838007300933454e6	3.464121760094035e8	9.441275015745589e7	155.2113715636258	0.000747433751879102	2.8747451995470414
6.005156683049551e-18	16280.832367070196	147309.4842453787	1.8930870308771173e6	122.17932411085415	1661.2106376714871	1.0354874621658815e6	1.000000186486383e-6	0.003846154563416412
6.780385862984393e-18	53.74091049377636	145032.84346623017	1.892866223441142e6	233.54119698624837	9.697419108760077e7	1.0601141407586405e8	6.913908536975564e-6	0.026591955911494564
6.833502784843541e-18	72535.0281818079	7.078358693512356e7	1.895204893792105e8	14762.149172567319	25.726848868349467	123.19973566345112	0.8001545873200138	3077.517643545018
7.259445951404835e-18	62.145054378094095	145032.81036172473	1.8928642766374042e6	207.8309968715313	7.036011198530478e8	9.994875063209224e8	28.534565048633997	109748.32711033753
7.76932912610523e-18	3950.714402236573	145367.63243703818	1.8929998513921825e6	122.77773696296858	11146.604631570568	1.7001328335635155e6	1747.4731742001072	6.721050670013061e6
7.879601618429829e-18	726509.3711194305	4.966418699322536e8	5.468305693700453e6	400.86787483134344	25.68163528945567	186.54064715803844	226814.95047344084	8.72365194130263e8
8.287393915328429e-18	25.987976019697886	145339.4102883694	2.862593243628709e8	1.8467925296754115e6	12170.255019951719	122.781139243368	257196.48880423623	9.892172646335405e8
9.386269435369676e-18	26314.17970429377	252566.681205709	1.8994028028757984e6	122.5988999693332	60.30128778150798	35430.089579420746	8.816388843008465e-6	0.033909187857788764
9.496427823552147e-18	1.0196413850181344e6	9.999941024292188e8	9.014366149125578e8	70288.1516527401	25.6778597137181	122.2259136952002	1.1994583235107977e-6	0.004613301244280981
1.0203167101619571e-17	827.2735291209308	881764.6520377717	2.461816628382698e7	1955.2224582815484	30.72833799879157	132.12847480530712	148014.19790023874	5.692853765404518e8
1.0461036755811267e-17	26.06173412481445	145032.80890236143	1.8928797879248848e6	8201.171811321443	9.71449044192348e8	1.466579412845596e7	216442.43807184263	8.324709156625007e8
1.0816793702898279e-17	42.34980785627607	145032.8129798957	1.8928648007884107e6	309.7552607205757	4.707016554436559e8	3.057265725689413e8	0.02293040624304246	88.19387016571405
1.1037055049830968e-17	87681.42533334623	4.605270404474464e7	3.6786718453510683e6	261.3387914001609	25.755246010711726	251.25037690983896	236903.74965242285	9.111682678956498e8
1.1657429715242872e-17	7.471673762139952e6	147838.94462584352	1.8928646434907906e6	121.96972574345611	1352.6187946285743	3.8616540145548755e8	0.0001101090150924105	0.4234962118907836
1.2602092946760003e-17	2.5427526446921962e8	204478.44031255084	1.8928644178086114e6	121.96930134425683	88.31274447988933	6.203693419205313e8	31.9212991701362	122774.22757767812
1.2699405105017235e-17	25.977201955054337	145307.73576170928	2.076770080142044e7	136646.70697867585	13569.421596156395	134.20095396863377	0.061996181358992444	238.44685138118928
1.289951939267385e-17	956.7746206587673	145035.40530300856	1.8928684911189484e6	125.3327928595929	1.432047724848111e6	5.193381346049068e7	534.8873292081508	2.0572589584967617e6
1.4848228518238322e-17	25.67624468347491	145032.80880551582	1.8956892255535668e6	1.4875235437758134e6	9.965555161435573e8	81841.09327505664	0.040562477584859195	156.00952917282922
1.510939137553671e-17	2351.708930706303	2.426347723842222e6	9.951413894145457e8	78451.83052481225	27.306348573431443	122.20170054462784	10.033469506221003	38590.26733169191
1.727602498935242e-17	27.007913748464563	145968.26968998514	5.796457842917595e6	8635.253950650098	4006.147377809893	181.11251078806256	3.789395922079478e-6	0.01457459970033312
1.86198129923484e-17	241417.62329432106	1.3060921753690796e7	1.9829442384383183e6	129.00923483125743	25.96243100082812	2684.9214452885826	22.255122833893946	85596.62628436861
2.1071685241222536e-17	34.38418022960036	145032.8087988368	1.8928647273043988e6	481.49177247940713	9.983427855387189e8	3.3869141786995155e8	0.0004093683178951933	1.5744935303654688
2.1997256120734886e-17	25.674831194932263	145033.28661249322	5.6244098983553825e6	1.5244305078571284e7	7.732642748406912e6	183.83938997962747	252031.22412623928	9.693508620258245e8
3.425221823775716e-17	45.4899209524692	149969.7822863078	2.424235474609284e6	375.1449313882586	779.8991873150981	556.4510825892305	1682.9105778815122	6.472732991864164e6
4.657655073998173e-17	25.728452567302774	145032.81699397953	1.893213572865471e6	57786.35279902347	3.1228125544976e8	660646.3029768337	2.0498666016131426	7884.102313929709
0.028386096190303405	588.0057319619469	783897.2649171302	7.03571451431111e8	72584.95616528536	48.77370437294004	120.97672642782125	401008.79593946383	9.993713106707964e8
615.7349142267649	6.885165915756221e8	6.44307169950727e8	727515.4076833401	123.36200824015626	300.09807566226226	234297.6978014228	3.2123959525744915e6	9.128911724254035e8